state,year,biasmo1,hate_crimes,fstate,merge_year,YEAR,Population,hate_crimes_per_100000
35,2012,32,1,40,2010,2010,3761702,0.026583711309401965
35,2012,33,2,40,2010,2010,3761702,0.05316742261880393
35,2012,43,2,40,2010,2010,3761702,0.05316742261880393
35,2012,51,1,40,2010,2010,3761702,0.026583711309401965
35,2013,11,6,40,2010,2010,3761702,0.1595022678564118
35,2013,12,14,40,2010,2010,3761702,0.3721719583316276
35,2013,14,2,40,2010,2010,3761702,0.05316742261880393
35,2013,24,2,40,2010,2010,3761702,0.05316742261880393
35,2013,25,6,40,2010,2010,3761702,0.1595022678564118
35,2013,32,2,40,2010,2010,3761702,0.05316742261880393
35,2013,33,1,40,2010,2010,3761702,0.026583711309401965
35,2013,41,4,40,2010,2010,3761702,0.10633484523760786
35,2013,43,3,40,2010,2010,3761702,0.0797511339282059
35,2013,51,1,40,2010,2010,3761702,0.026583711309401965
35,2014,11,5,40,2010,2010,3761702,0.13291855654700985
35,2014,12,6,40,2010,2010,3761702,0.1595022678564118
35,2014,13,1,40,2010,2010,3761702,0.026583711309401965
35,2014,14,1,40,2010,2010,3761702,0.026583711309401965
35,2014,22,2,40,2010,2010,3761702,0.05316742261880393
35,2014,24,1,40,2010,2010,3761702,0.026583711309401965
35,2014,26,1,40,2010,2010,3761702,0.026583711309401965
35,2014,32,4,40,2010,2010,3761702,0.10633484523760786
35,2014,33,1,40,2010,2010,3761702,0.026583711309401965
35,2014,41,7,40,2010,2010,3761702,0.1860859791658138
35,2014,42,2,40,2010,2010,3761702,0.05316742261880393
35,2014,43,1,40,2010,2010,3761702,0.026583711309401965
35,2014,51,1,40,2010,2010,3761702,0.026583711309401965
35,2015,11,4,40,2010,2010,3761702,0.10633484523760786
35,2015,12,13,40,2010,2010,3761702,0.34558824702222557
35,2015,13,5,40,2010,2010,3761702,0.13291855654700985
35,2015,14,1,40,2010,2010,3761702,0.026583711309401965
35,2015,21,2,40,2010,2010,3761702,0.05316742261880393
35,2015,24,1,40,2010,2010,3761702,0.026583711309401965
35,2015,32,2,40,2010,2010,3761702,0.05316742261880393
35,2015,33,2,40,2010,2010,3761702,0.05316742261880393
35,2015,41,4,40,2010,2010,3761702,0.10633484523760786
35,2015,43,3,40,2010,2010,3761702,0.0797511339282059
35,2016,11,4,40,2010,2010,3761702,0.10633484523760786
35,2016,12,14,40,2010,2010,3761702,0.3721719583316276
35,2016,13,3,40,2010,2010,3761702,0.0797511339282059
35,2016,21,3,40,2010,2010,3761702,0.0797511339282059
35,2016,25,1,40,2010,2010,3761702,0.026583711309401965
35,2016,33,1,40,2010,2010,3761702,0.026583711309401965
35,2016,41,1,40,2010,2010,3761702,0.026583711309401965
35,2016,42,1,40,2010,2010,3761702,0.026583711309401965
35,2016,43,3,40,2010,2010,3761702,0.0797511339282059
35,2016,51,1,40,2010,2010,3761702,0.026583711309401965
35,2016,52,2,40,2010,2010,3761702,0.05316742261880393
35,2016,82,1,40,2010,2010,3761702,0.026583711309401965
35,2017,11,2,40,2010,2010,3761702,0.05316742261880393
35,2017,12,6,40,2010,2010,3761702,0.1595022678564118
35,2017,15,2,40,2010,2010,3761702,0.05316742261880393
35,2017,21,1,40,2010,2010,3761702,0.026583711309401965
35,2017,22,1,40,2010,2010,3761702,0.026583711309401965
35,2017,24,2,40,2010,2010,3761702,0.05316742261880393
35,2017,26,1,40,2010,2010,3761702,0.026583711309401965
35,2017,32,2,40,2010,2010,3761702,0.05316742261880393
35,2017,41,2,40,2010,2010,3761702,0.05316742261880393
35,2017,42,2,40,2010,2010,3761702,0.05316742261880393
35,2017,43,3,40,2010,2010,3761702,0.0797511339282059
35,2017,61,1,40,2010,2010,3761702,0.026583711309401965
35,2017,71,1,40,2010,2010,3761702,0.026583711309401965
35,2017,72,1,40,2010,2010,3761702,0.026583711309401965
35,2017,82,2,40,2010,2010,3761702,0.05316742261880393
35,2018,11,5,40,2010,2010,3761702,0.13291855654700985
35,2018,12,14,40,2010,2010,3761702,0.3721719583316276
35,2018,13,2,40,2010,2010,3761702,0.05316742261880393
35,2018,25,2,40,2010,2010,3761702,0.05316742261880393
35,2018,29,1,40,2010,2010,3761702,0.026583711309401965
35,2018,32,1,40,2010,2010,3761702,0.026583711309401965
35,2018,42,1,40,2010,2010,3761702,0.026583711309401965
35,2018,43,4,40,2010,2010,3761702,0.10633484523760786
35,2018,62,1,40,2010,2010,3761702,0.026583711309401965
35,2019,11,1,40,2010,2010,3761702,0.026583711309401965
35,2019,12,12,40,2010,2010,3761702,0.3190045357128236
35,2019,21,3,40,2010,2010,3761702,0.0797511339282059
35,2019,25,1,40,2010,2010,3761702,0.026583711309401965
35,2019,32,1,40,2010,2010,3761702,0.026583711309401965
35,2019,33,2,40,2010,2010,3761702,0.05316742261880393
35,2019,41,7,40,2010,2010,3761702,0.1860859791658138
35,2019,43,3,40,2010,2010,3761702,0.0797511339282059
35,2019,51,1,40,2010,2010,3761702,0.026583711309401965
35,2019,52,1,40,2010,2010,3761702,0.026583711309401965
35,2019,82,2,40,2010,2010,3761702,0.05316742261880393
36,1992,11,57,41,1990,1990,2832819,2.0121299666515933
36,1992,12,118,41,1990,1990,2832819,4.1654620362261054
36,1992,13,8,41,1990,1990,2832819,0.2824042058458377
36,1992,14,17,41,1990,1990,2832819,0.600108937422405
36,1992,15,9,41,1990,1990,2832819,0.31770473157656737
36,1992,21,16,41,1990,1990,2832819,0.5648084116916754
36,1992,22,1,41,1990,1990,2832819,0.03530052573072971
36,1992,23,9,41,1990,1990,2832819,0.31770473157656737
36,1992,25,3,41,1990,1990,2832819,0.10590157719218912
36,1992,26,3,41,1990,1990,2832819,0.10590157719218912
36,1992,32,37,41,1990,1990,2832819,1.3061194520369992
36,1992,33,13,41,1990,1990,2832819,0.4589068344994862
36,1992,41,50,41,1990,1990,2832819,1.7650262865364854
36,1992,42,13,41,1990,1990,2832819,0.4589068344994862
36,1992,43,14,41,1990,1990,2832819,0.4942073602302159
36,1992,44,8,41,1990,1990,2832819,0.2824042058458377
36,1993,11,30,41,1990,1990,2832819,1.0590157719218913
36,1993,12,72,41,1990,1990,2832819,2.541637852612539
36,1993,13,3,41,1990,1990,2832819,0.10590157719218912
36,1993,14,10,41,1990,1990,2832819,0.3530052573072971
36,1993,15,10,41,1990,1990,2832819,0.3530052573072971
36,1993,21,14,41,1990,1990,2832819,0.4942073602302159
36,1993,22,1,41,1990,1990,2832819,0.03530052573072971
36,1993,25,2,41,1990,1990,2832819,0.07060105146145942
36,1993,26,1,41,1990,1990,2832819,0.03530052573072971
36,1993,32,26,41,1990,1990,2832819,0.9178136689989724
36,1993,33,6,41,1990,1990,2832819,0.21180315438437824
36,1993,41,43,41,1990,1990,2832819,1.5179226064213773
36,1993,42,13,41,1990,1990,2832819,0.4589068344994862
36,1993,43,6,41,1990,1990,2832819,0.21180315438437824
36,1994,11,22,41,1990,1990,2832819,0.7766115660760535
36,1994,12,48,41,1990,1990,2832819,1.694425235075026
36,1994,13,4,41,1990,1990,2832819,0.14120210292291885
36,1994,14,11,41,1990,1990,2832819,0.38830578303802676
36,1994,15,4,41,1990,1990,2832819,0.14120210292291885
36,1994,21,11,41,1990,1990,2832819,0.38830578303802676
36,1994,22,1,41,1990,1990,2832819,0.03530052573072971
36,1994,23,3,41,1990,1990,2832819,0.10590157719218912
36,1994,25,1,41,1990,1990,2832819,0.03530052573072971
36,1994,32,19,41,1990,1990,2832819,0.6707099888838645
36,1994,33,6,41,1990,1990,2832819,0.21180315438437824
36,1994,41,31,41,1990,1990,2832819,1.0943162976526208
36,1994,42,9,41,1990,1990,2832819,0.31770473157656737
36,1994,43,5,41,1990,1990,2832819,0.17650262865364855
36,1994,44,2,41,1990,1990,2832819,0.07060105146145942
36,1995,11,11,41,1990,1990,2832819,0.38830578303802676
36,1995,12,48,41,1990,1990,2832819,1.694425235075026
36,1995,13,1,41,1990,1990,2832819,0.03530052573072971
36,1995,14,16,41,1990,1990,2832819,0.5648084116916754
36,1995,15,4,41,1990,1990,2832819,0.14120210292291885
36,1995,21,8,41,1990,1990,2832819,0.2824042058458377
36,1995,26,1,41,1990,1990,2832819,0.03530052573072971
36,1995,32,15,41,1990,1990,2832819,0.5295078859609457
36,1995,33,7,41,1990,1990,2832819,0.24710368011510794
36,1995,41,28,41,1990,1990,2832819,0.9884147204604318
36,1995,42,7,41,1990,1990,2832819,0.24710368011510794
36,1995,43,5,41,1990,1990,2832819,0.17650262865364855
36,1995,45,1,41,1990,1990,2832819,0.03530052573072971
36,1996,11,11,41,1990,1990,2832819,0.38830578303802676
36,1996,12,57,41,1990,1990,2832819,2.0121299666515933
36,1996,13,2,41,1990,1990,2832819,0.07060105146145942
36,1996,14,9,41,1990,1990,2832819,0.31770473157656737
36,1996,15,7,41,1990,1990,2832819,0.24710368011510794
36,1996,21,13,41,1990,1990,2832819,0.4589068344994862
36,1996,23,3,41,1990,1990,2832819,0.10590157719218912
36,1996,24,1,41,1990,1990,2832819,0.03530052573072971
36,1996,25,1,41,1990,1990,2832819,0.03530052573072971
36,1996,26,1,41,1990,1990,2832819,0.03530052573072971
36,1996,27,1,41,1990,1990,2832819,0.03530052573072971
36,1996,32,14,41,1990,1990,2832819,0.4942073602302159
36,1996,33,8,41,1990,1990,2832819,0.2824042058458377
36,1996,41,29,41,1990,1990,2832819,1.0237152461911616
36,1996,42,9,41,1990,1990,2832819,0.31770473157656737
36,1996,43,3,41,1990,1990,2832819,0.10590157719218912
36,1996,44,3,41,1990,1990,2832819,0.10590157719218912
36,1997,11,10,41,1990,1990,2832819,0.3530052573072971
36,1997,12,29,41,1990,1990,2832819,1.0237152461911616
36,1997,13,1,41,1990,1990,2832819,0.03530052573072971
36,1997,14,4,41,1990,1990,2832819,0.14120210292291885
36,1997,15,2,41,1990,1990,2832819,0.07060105146145942
36,1997,21,10,41,1990,1990,2832819,0.3530052573072971
36,1997,22,2,41,1990,1990,2832819,0.07060105146145942
36,1997,25,2,41,1990,1990,2832819,0.07060105146145942
36,1997,32,6,41,1990,1990,2832819,0.21180315438437824
36,1997,33,7,41,1990,1990,2832819,0.24710368011510794
36,1997,41,20,41,1990,1990,2832819,0.7060105146145942
36,1997,42,10,41,1990,1990,2832819,0.3530052573072971
36,1997,43,1,41,1990,1990,2832819,0.03530052573072971
36,1997,51,1,41,1990,1990,2832819,0.03530052573072971
36,1998,11,5,41,1990,1990,2832819,0.17650262865364855
36,1998,12,25,41,1990,1990,2832819,0.8825131432682427
36,1998,14,5,41,1990,1990,2832819,0.17650262865364855
36,1998,15,8,41,1990,1990,2832819,0.2824042058458377
36,1998,21,8,41,1990,1990,2832819,0.2824042058458377
36,1998,25,1,41,1990,1990,2832819,0.03530052573072971
36,1998,32,15,41,1990,1990,2832819,0.5295078859609457
36,1998,33,2,41,1990,1990,2832819,0.07060105146145942
36,1998,41,13,41,1990,1990,2832819,0.4589068344994862
36,1998,42,7,41,1990,1990,2832819,0.24710368011510794
36,1998,43,2,41,1990,1990,2832819,0.07060105146145942
36,1998,44,1,41,1990,1990,2832819,0.03530052573072971
36,1998,45,1,41,1990,1990,2832819,0.03530052573072971
36,1999,11,4,41,1990,1990,2832819,0.14120210292291885
36,1999,12,35,41,1990,1990,2832819,1.2355184005755397
36,1999,14,6,41,1990,1990,2832819,0.21180315438437824
36,1999,15,3,41,1990,1990,2832819,0.10590157719218912
36,1999,21,11,41,1990,1990,2832819,0.38830578303802676
36,1999,23,2,41,1990,1990,2832819,0.07060105146145942
36,1999,25,3,41,1990,1990,2832819,0.10590157719218912
36,1999,32,18,41,1990,1990,2832819,0.6354094631531347
36,1999,33,8,41,1990,1990,2832819,0.2824042058458377
36,1999,41,24,41,1990,1990,2832819,0.847212617537513
36,1999,42,6,41,1990,1990,2832819,0.21180315438437824
36,1999,43,2,41,1990,1990,2832819,0.07060105146145942
36,1999,45,1,41,1990,1990,2832819,0.03530052573072971
36,2000,11,5,41,2000,2000,3424928,0.14598847041456053
36,2000,12,46,41,2000,2000,3424928,1.3430939278139569
36,2000,14,9,41,2000,2000,3424928,0.262779246746209
36,2000,15,6,41,2000,2000,3424928,0.17518616449747265
36,2000,21,6,41,2000,2000,3424928,0.17518616449747265
36,2000,23,7,41,2000,2000,3424928,0.20438385858038477
36,2000,25,3,41,2000,2000,3424928,0.08759308224873633
36,2000,26,1,41,2000,2000,3424928,0.029197694082912107
36,2000,32,21,41,2000,2000,3424928,0.6131515757411543
36,2000,33,6,41,2000,2000,3424928,0.17518616449747265
36,2000,41,21,41,2000,2000,3424928,0.6131515757411543
36,2000,42,7,41,2000,2000,3424928,0.20438385858038477
36,2000,43,2,41,2000,2000,3424928,0.058395388165824215
36,2000,51,1,41,2000,2000,3424928,0.029197694082912107
36,2000,52,1,41,2000,2000,3424928,0.029197694082912107
36,2001,11,6,41,2000,2000,3424928,0.17518616449747265
36,2001,12,45,41,2000,2000,3424928,1.313896233731045
36,2001,13,2,41,2000,2000,3424928,0.058395388165824215
36,2001,14,8,41,2000,2000,3424928,0.23358155266329686
36,2001,15,18,41,2000,2000,3424928,0.525558493492418
36,2001,21,21,41,2000,2000,3424928,0.6131515757411543
36,2001,23,1,41,2000,2000,3424928,0.029197694082912107
36,2001,24,8,41,2000,2000,3424928,0.23358155266329686
36,2001,25,2,41,2000,2000,3424928,0.058395388165824215
36,2001,26,1,41,2000,2000,3424928,0.029197694082912107
36,2001,27,1,41,2000,2000,3424928,0.029197694082912107
36,2001,32,13,41,2000,2000,3424928,0.3795700230778574
36,2001,33,28,41,2000,2000,3424928,0.8175354343215391
36,2001,41,44,41,2000,2000,3424928,1.2846985396481327
36,2001,42,14,41,2000,2000,3424928,0.40876771716076954
36,2001,43,6,41,2000,2000,3424928,0.17518616449747265
36,2001,44,1,41,2000,2000,3424928,0.029197694082912107
36,2001,45,3,41,2000,2000,3424928,0.08759308224873633
36,2002,11,3,41,2000,2000,3424928,0.08759308224873633
36,2002,12,16,41,2000,2000,3424928,0.4671631053265937
36,2002,14,3,41,2000,2000,3424928,0.08759308224873633
36,2002,21,6,41,2000,2000,3424928,0.17518616449747265
36,2002,23,2,41,2000,2000,3424928,0.058395388165824215
36,2002,24,1,41,2000,2000,3424928,0.029197694082912107
36,2002,25,1,41,2000,2000,3424928,0.029197694082912107
36,2002,32,14,41,2000,2000,3424928,0.40876771716076954
36,2002,33,5,41,2000,2000,3424928,0.14598847041456053
36,2002,41,5,41,2000,2000,3424928,0.14598847041456053
36,2002,42,2,41,2000,2000,3424928,0.058395388165824215
36,2002,43,2,41,2000,2000,3424928,0.058395388165824215
36,2002,44,1,41,2000,2000,3424928,0.029197694082912107
36,2003,11,10,41,2000,2000,3424928,0.29197694082912107
36,2003,12,26,41,2000,2000,3424928,0.7591400461557148
36,2003,13,2,41,2000,2000,3424928,0.058395388165824215
36,2003,14,5,41,2000,2000,3424928,0.14598847041456053
36,2003,15,4,41,2000,2000,3424928,0.11679077633164843
36,2003,21,3,41,2000,2000,3424928,0.08759308224873633
36,2003,25,1,41,2000,2000,3424928,0.029197694082912107
36,2003,32,4,41,2000,2000,3424928,0.11679077633164843
36,2003,33,7,41,2000,2000,3424928,0.20438385858038477
36,2003,41,17,41,2000,2000,3424928,0.49636079940950584
36,2003,42,12,41,2000,2000,3424928,0.3503723289949453
36,2003,43,3,41,2000,2000,3424928,0.08759308224873633
36,2003,51,1,41,2000,2000,3424928,0.029197694082912107
36,2004,11,11,41,2000,2000,3424928,0.3211746349120332
36,2004,12,48,41,2000,2000,3424928,1.4014893159797812
36,2004,13,1,41,2000,2000,3424928,0.029197694082912107
36,2004,14,1,41,2000,2000,3424928,0.029197694082912107
36,2004,15,9,41,2000,2000,3424928,0.262779246746209
36,2004,21,10,41,2000,2000,3424928,0.29197694082912107
36,2004,24,2,41,2000,2000,3424928,0.058395388165824215
36,2004,25,4,41,2000,2000,3424928,0.11679077633164843
36,2004,26,2,41,2000,2000,3424928,0.058395388165824215
36,2004,32,23,41,2000,2000,3424928,0.6715469639069784
36,2004,33,12,41,2000,2000,3424928,0.3503723289949453
36,2004,41,19,41,2000,2000,3424928,0.5547561875753301
36,2004,42,8,41,2000,2000,3424928,0.23358155266329686
36,2004,43,5,41,2000,2000,3424928,0.14598847041456053
36,2005,11,11,41,2000,2000,3424928,0.3211746349120332
36,2005,12,41,41,2000,2000,3424928,1.1971054573993964
36,2005,14,4,41,2000,2000,3424928,0.11679077633164843
36,2005,15,14,41,2000,2000,3424928,0.40876771716076954
36,2005,21,8,41,2000,2000,3424928,0.23358155266329686
36,2005,24,3,41,2000,2000,3424928,0.08759308224873633
36,2005,26,1,41,2000,2000,3424928,0.029197694082912107
36,2005,32,17,41,2000,2000,3424928,0.49636079940950584
36,2005,33,12,41,2000,2000,3424928,0.3503723289949453
36,2005,41,18,41,2000,2000,3424928,0.525558493492418
36,2005,42,3,41,2000,2000,3424928,0.08759308224873633
36,2005,43,5,41,2000,2000,3424928,0.14598847041456053
36,2006,11,9,41,2000,2000,3424928,0.262779246746209
36,2006,12,43,41,2000,2000,3424928,1.2555008455652208
36,2006,13,1,41,2000,2000,3424928,0.029197694082912107
36,2006,14,3,41,2000,2000,3424928,0.08759308224873633
36,2006,15,10,41,2000,2000,3424928,0.29197694082912107
36,2006,21,17,41,2000,2000,3424928,0.49636079940950584
36,2006,25,6,41,2000,2000,3424928,0.17518616449747265
36,2006,26,4,41,2000,2000,3424928,0.11679077633164843
36,2006,32,15,41,2000,2000,3424928,0.4379654112436816
36,2006,33,8,41,2000,2000,3424928,0.23358155266329686
36,2006,41,16,41,2000,2000,3424928,0.4671631053265937
36,2006,42,3,41,2000,2000,3424928,0.08759308224873633
36,2006,43,5,41,2000,2000,3424928,0.14598847041456053
36,2006,44,1,41,2000,2000,3424928,0.029197694082912107
36,2007,11,6,41,2000,2000,3424928,0.17518616449747265
36,2007,12,46,41,2000,2000,3424928,1.3430939278139569
36,2007,13,1,41,2000,2000,3424928,0.029197694082912107
36,2007,14,4,41,2000,2000,3424928,0.11679077633164843
36,2007,15,20,41,2000,2000,3424928,0.5839538816582421
36,2007,21,11,41,2000,2000,3424928,0.3211746349120332
36,2007,22,1,41,2000,2000,3424928,0.029197694082912107
36,2007,23,1,41,2000,2000,3424928,0.029197694082912107
36,2007,24,4,41,2000,2000,3424928,0.11679077633164843
36,2007,25,3,41,2000,2000,3424928,0.08759308224873633
36,2007,26,8,41,2000,2000,3424928,0.23358155266329686
36,2007,32,19,41,2000,2000,3424928,0.5547561875753301
36,2007,33,8,41,2000,2000,3424928,0.23358155266329686
36,2007,41,20,41,2000,2000,3424928,0.5839538816582421
36,2007,42,4,41,2000,2000,3424928,0.11679077633164843
36,2007,43,12,41,2000,2000,3424928,0.3503723289949453
36,2007,45,1,41,2000,2000,3424928,0.029197694082912107
36,2007,51,1,41,2000,2000,3424928,0.029197694082912107
36,2008,11,6,41,2000,2000,3424928,0.17518616449747265
36,2008,12,67,41,2000,2000,3424928,1.9562455035551112
36,2008,13,1,41,2000,2000,3424928,0.029197694082912107
36,2008,14,3,41,2000,2000,3424928,0.08759308224873633
36,2008,15,12,41,2000,2000,3424928,0.3503723289949453
36,2008,21,23,41,2000,2000,3424928,0.6715469639069784
36,2008,22,1,41,2000,2000,3424928,0.029197694082912107
36,2008,23,6,41,2000,2000,3424928,0.17518616449747265
36,2008,24,5,41,2000,2000,3424928,0.14598847041456053
36,2008,25,1,41,2000,2000,3424928,0.029197694082912107
36,2008,26,4,41,2000,2000,3424928,0.11679077633164843
36,2008,32,17,41,2000,2000,3424928,0.49636079940950584
36,2008,33,5,41,2000,2000,3424928,0.14598847041456053
36,2008,41,24,41,2000,2000,3424928,0.7007446579898906
36,2008,42,6,41,2000,2000,3424928,0.17518616449747265
36,2008,43,5,41,2000,2000,3424928,0.14598847041456053
36,2008,51,1,41,2000,2000,3424928,0.029197694082912107
36,2009,11,14,41,2000,2000,3424928,0.40876771716076954
36,2009,12,39,41,2000,2000,3424928,1.138710069233572
36,2009,13,1,41,2000,2000,3424928,0.029197694082912107
36,2009,15,11,41,2000,2000,3424928,0.3211746349120332
36,2009,21,11,41,2000,2000,3424928,0.3211746349120332
36,2009,23,2,41,2000,2000,3424928,0.058395388165824215
36,2009,24,2,41,2000,2000,3424928,0.058395388165824215
36,2009,25,3,41,2000,2000,3424928,0.08759308224873633
36,2009,32,13,41,2000,2000,3424928,0.3795700230778574
36,2009,33,9,41,2000,2000,3424928,0.262779246746209
36,2009,41,16,41,2000,2000,3424928,0.4671631053265937
36,2009,42,4,41,2000,2000,3424928,0.11679077633164843
36,2009,43,3,41,2000,2000,3424928,0.08759308224873633
36,2009,45,1,41,2000,2000,3424928,0.029197694082912107
36,2009,51,1,41,2000,2000,3424928,0.029197694082912107
36,2009,52,1,41,2000,2000,3424928,0.029197694082912107
36,2010,11,6,41,2010,2010,3838957,0.15629245130904043
36,2010,12,39,41,2010,2010,3838957,1.015900933508763
36,2010,13,1,41,2010,2010,3838957,0.026048741884840076
36,2010,14,3,41,2010,2010,3838957,0.07814622565452022
36,2010,15,8,41,2010,2010,3838957,0.2083899350787206
36,2010,21,7,41,2010,2010,3838957,0.18234119319388054
36,2010,22,2,41,2010,2010,3838957,0.05209748376968015
36,2010,23,5,41,2010,2010,3838957,0.13024370942420038
36,2010,24,3,41,2010,2010,3838957,0.07814622565452022
36,2010,25,1,41,2010,2010,3838957,0.026048741884840076
36,2010,32,15,41,2010,2010,3838957,0.39073112827260115
36,2010,33,10,41,2010,2010,3838957,0.26048741884840076
36,2010,41,20,41,2010,2010,3838957,0.5209748376968015
36,2010,42,4,41,2010,2010,3838957,0.1041949675393603
36,2010,43,8,41,2010,2010,3838957,0.2083899350787206
36,2010,44,1,41,2010,2010,3838957,0.026048741884840076
36,2010,51,1,41,2010,2010,3838957,0.026048741884840076
36,2011,11,6,41,2010,2010,3838957,0.15629245130904043
36,2011,12,40,41,2010,2010,3838957,1.041949675393603
36,2011,13,2,41,2010,2010,3838957,0.05209748376968015
36,2011,14,3,41,2010,2010,3838957,0.07814622565452022
36,2011,15,3,41,2010,2010,3838957,0.07814622565452022
36,2011,21,7,41,2010,2010,3838957,0.18234119319388054
36,2011,22,4,41,2010,2010,3838957,0.1041949675393603
36,2011,25,2,41,2010,2010,3838957,0.05209748376968015
36,2011,26,2,41,2010,2010,3838957,0.05209748376968015
36,2011,32,14,41,2010,2010,3838957,0.36468238638776107
36,2011,33,4,41,2010,2010,3838957,0.1041949675393603
36,2011,41,23,41,2010,2010,3838957,0.5991210633513218
36,2011,42,7,41,2010,2010,3838957,0.18234119319388054
36,2011,43,10,41,2010,2010,3838957,0.26048741884840076
36,2011,52,1,41,2010,2010,3838957,0.026048741884840076
36,2012,11,2,41,2010,2010,3838957,0.05209748376968015
36,2012,12,14,41,2010,2010,3838957,0.36468238638776107
36,2012,15,2,41,2010,2010,3838957,0.05209748376968015
36,2012,21,3,41,2010,2010,3838957,0.07814622565452022
36,2012,22,1,41,2010,2010,3838957,0.026048741884840076
36,2012,23,1,41,2010,2010,3838957,0.026048741884840076
36,2012,24,2,41,2010,2010,3838957,0.05209748376968015
36,2012,25,3,41,2010,2010,3838957,0.07814622565452022
36,2012,32,9,41,2010,2010,3838957,0.2344386769635607
36,2012,33,1,41,2010,2010,3838957,0.026048741884840076
36,2012,41,6,41,2010,2010,3838957,0.15629245130904043
36,2012,42,2,41,2010,2010,3838957,0.05209748376968015
36,2012,43,1,41,2010,2010,3838957,0.026048741884840076
36,2012,51,1,41,2010,2010,3838957,0.026048741884840076
36,2012,52,4,41,2010,2010,3838957,0.1041949675393603
36,2013,11,6,41,2010,2010,3838957,0.15629245130904043
36,2013,12,23,41,2010,2010,3838957,0.5991210633513218
36,2013,15,4,41,2010,2010,3838957,0.1041949675393603
36,2013,21,1,41,2010,2010,3838957,0.026048741884840076
36,2013,22,1,41,2010,2010,3838957,0.026048741884840076
36,2013,23,1,41,2010,2010,3838957,0.026048741884840076
36,2013,25,5,41,2010,2010,3838957,0.13024370942420038
36,2013,26,2,41,2010,2010,3838957,0.05209748376968015
36,2013,32,6,41,2010,2010,3838957,0.15629245130904043
36,2013,33,4,41,2010,2010,3838957,0.1041949675393603
36,2013,41,7,41,2010,2010,3838957,0.18234119319388054
36,2013,42,3,41,2010,2010,3838957,0.07814622565452022
36,2013,43,3,41,2010,2010,3838957,0.07814622565452022
36,2013,44,1,41,2010,2010,3838957,0.026048741884840076
36,2013,52,1,41,2010,2010,3838957,0.026048741884840076
36,2014,11,2,41,2010,2010,3838957,0.05209748376968015
36,2014,12,6,41,2010,2010,3838957,0.15629245130904043
36,2014,13,1,41,2010,2010,3838957,0.026048741884840076
36,2014,22,3,41,2010,2010,3838957,0.07814622565452022
36,2014,32,7,41,2010,2010,3838957,0.18234119319388054
36,2014,33,1,41,2010,2010,3838957,0.026048741884840076
36,2014,41,2,41,2010,2010,3838957,0.05209748376968015
36,2014,42,2,41,2010,2010,3838957,0.05209748376968015
36,2014,44,1,41,2010,2010,3838957,0.026048741884840076
36,2014,45,1,41,2010,2010,3838957,0.026048741884840076
36,2015,11,2,41,2010,2010,3838957,0.05209748376968015
36,2015,12,26,41,2010,2010,3838957,0.6772672890058419
36,2015,15,1,41,2010,2010,3838957,0.026048741884840076
36,2015,21,7,41,2010,2010,3838957,0.18234119319388054
36,2015,22,1,41,2010,2010,3838957,0.026048741884840076
36,2015,26,1,41,2010,2010,3838957,0.026048741884840076
36,2015,31,1,41,2010,2010,3838957,0.026048741884840076
36,2015,32,7,41,2010,2010,3838957,0.18234119319388054
36,2015,33,4,41,2010,2010,3838957,0.1041949675393603
36,2015,41,5,41,2010,2010,3838957,0.13024370942420038
36,2015,42,1,41,2010,2010,3838957,0.026048741884840076
36,2015,43,4,41,2010,2010,3838957,0.1041949675393603
36,2015,45,1,41,2010,2010,3838957,0.026048741884840076
36,2015,51,4,41,2010,2010,3838957,0.1041949675393603
36,2016,11,4,41,2010,2010,3838957,0.1041949675393603
36,2016,12,31,41,2010,2010,3838957,0.8075109984300423
36,2016,13,1,41,2010,2010,3838957,0.026048741884840076
36,2016,14,3,41,2010,2010,3838957,0.07814622565452022
36,2016,15,7,41,2010,2010,3838957,0.18234119319388054
36,2016,16,1,41,2010,2010,3838957,0.026048741884840076
36,2016,21,15,41,2010,2010,3838957,0.39073112827260115
36,2016,24,5,41,2010,2010,3838957,0.13024370942420038
36,2016,25,1,41,2010,2010,3838957,0.026048741884840076
36,2016,26,1,41,2010,2010,3838957,0.026048741884840076
36,2016,31,2,41,2010,2010,3838957,0.05209748376968015
36,2016,32,9,41,2010,2010,3838957,0.2344386769635607
36,2016,33,6,41,2010,2010,3838957,0.15629245130904043
36,2016,41,8,41,2010,2010,3838957,0.2083899350787206
36,2016,42,3,41,2010,2010,3838957,0.07814622565452022
36,2016,43,5,41,2010,2010,3838957,0.13024370942420038
36,2016,45,1,41,2010,2010,3838957,0.026048741884840076
36,2016,51,2,41,2010,2010,3838957,0.05209748376968015
36,2016,71,1,41,2010,2010,3838957,0.026048741884840076
36,2016,81,1,41,2010,2010,3838957,0.026048741884840076
36,2017,11,3,41,2010,2010,3838957,0.07814622565452022
36,2017,12,46,41,2010,2010,3838957,1.1982421267026435
36,2017,13,2,41,2010,2010,3838957,0.05209748376968015
36,2017,14,1,41,2010,2010,3838957,0.026048741884840076
36,2017,15,10,41,2010,2010,3838957,0.26048741884840076
36,2017,21,16,41,2010,2010,3838957,0.4167798701574412
36,2017,22,1,41,2010,2010,3838957,0.026048741884840076
36,2017,23,1,41,2010,2010,3838957,0.026048741884840076
36,2017,24,7,41,2010,2010,3838957,0.18234119319388054
36,2017,25,1,41,2010,2010,3838957,0.026048741884840076
